gene	half_life_hr	decay_rate	p_val	std	geneSymbol
1	13.822384669126	-2.99280227607096	0.169363516706649	1.78738421968635	A1BG
9	2.64509955553677	-1.33922162432793	0.00495252491416587	0.238621181255892	NAT1
10	18.0884458492941	-3.26178630415305	0.236431292152853	2.34387722642953	NAT2
13	13.6165715399441	-2.97780046714455	0.0740261104310316	1.23863164555355	AADAC
14	178.656547904145	-5.55197815651568	0.666560382285729	11.9570657831935	AAMP
15	8.15203308503557	-2.46478027501146	0.017977702915759	0.636724314799658	AANAT
16	15.0354220627918	-3.07692180864623	0.0250373617809527	0.880691047329076	AARS
18	10.2804981886112	-2.6967616413616	0.00513947634989999	0.485451262628284	ABAT
19	3.06261806037708	-1.48578304603668	0.0163290448701248	0.372817756062365	ABCA1
21	38.6276839608726	-4.02048214104555	0.237983568087316	2.90060502942857	ABCA3
22	13.3171349691337	-2.95556447015084	0.0114793553580919	0.668144996021308	ABCB7
25	3.63733175823282	-1.6577632999774	0.00430925653821529	0.284286863080583	ABL1
27	2.02528217507319	-1.07222195714761	0.0021801647194369	0.152951046431604	ABL2
28	3.05635890753346	-1.4837372285546	0.00930525108912088	0.315658080034234	ABO
29	16.4486962405108	-3.16675913875613	0.0177502300230759	0.814908404067957	ABR
31	16.8360387078124	-3.19003467059713	0.0123191582903118	0.736193497009637	ACACA
32	9.96399358799698	-2.66549087446443	0.00527668430083696	0.483333824873799	ACACB
36	56.1093129781602	-4.39381472607354	0.307252428873983	3.75804207700505	ACADSB
39	18.8818694781549	-3.30471509536703	0.0586353323555217	1.26006063674302	ACAT2
43	19.8650565920582	-3.3554751586767	0.0322392155835678	1.04163709662265	ACHE
47	23.7014618885967	-3.53204964988358	0.0415045556488436	1.19277243859609	ACLY
49	7.10938175659849	-2.32792820655118	0.0263971608672074	0.677568028030223	ACR
51	13.9258267158654	-3.00025807381516	0.0194897053888079	0.794393028977709	ACOX1
54	4.8964853606048	-1.95503059498869	0.0527251177959878	0.717495720324612	ACP5
58	11.4036215744285	-2.80044390749929	0.0699758448695808	1.14014708776683	ACTA1
59	8.1132906294939	-2.4600164560442	0.0175649836657103	0.631029655245334	ACTA2
71	38.7254826438178	-4.02301077017214	0.150468117789983	2.26582225725897	ACTG1
72	8.59716122042937	-2.51794497870147	0.126666536086267	1.30860830503315	ACTG2
86	35.2029317829991	-3.9276422890071	0.217008393364755	2.68258437132432	ACTL6A
87	37.2709418526547	-3.98472690482019	0.164412428665014	2.34436853753508	ACTN1
90	4.00345421645682	-1.75367046316743	0.00421938635643445	0.2990020208893	ACVR1
92	2.20447434092187	-1.15700200692033	0.00378599893524476	0.191514227139402	ACVR2A
93	2.39314687518078	-1.23912210463267	0.000833816049639441	0.137253120565486	ACVR2B
95	19.2353101785386	-3.32326058239225	0.410329413344239	3.61812631443027	ACY1
97	9.89166957921474	-2.65820586685387	0.00394775888714448	0.445053359124003	ACYP1
98	9.93985607796697	-2.66306546206755	0.0212977137417136	0.724647930693899	ACYP2
100	49.8475390293908	-4.27548204825617	0.189882386787122	2.71079777987145	ADA
101	12.3949771022535	-2.88380423872976	0.0197924112840452	0.767177842725259	ADAM8
102	7.83946132087362	-2.42568304351116	0.00905105932745817	0.511972098024917	ADAM10
103	9.97232043460139	-2.66632621916046	0.010921399206632	0.594082896463154	ADAR
104	7.54481113481029	-2.38737298065389	0.00965814733870846	0.513362965644775	ADARB1
109	51.2042589850677	-4.30233563246969	0.243475939702568	3.1477918808027	ADCY3
112	39.8379124138581	-4.05133195267462	0.139907064642317	2.20409162290993	ADCY6
113	11.8463255487427	-2.8385306598031	0.0104693313053888	0.624747645299941	ADCY7
115	4.99913452440892	-1.97577772291486	0.00458287394573871	0.344598210920497	ADCY9
118	51.6455164323456	-4.31091630564842	0.338540968966046	3.9694810774009	ADD1
123	5.58359782806283	-2.08634626125296	0.00763172815638114	0.419480819375992	PLIN2
127	1.2269064811777	-0.571008865946651	0.172369217350891	0.344101236549036	ADH4
128	87.911857258686	-4.8428476110409	0.436178168228596	5.60326122552586	ADH5
133	0.314157843566095	0.791346812280533	0.00106638371952298	0.0934638797731572	ADM
134	3.1767388489895	-1.52236807198347	0.00101486895803111	0.17749071682	ADORA1
135	2.84224953882769	-1.41110875035266	0.0674777407443711	0.566689272048023	ADORA2A
136	3.25489406132709	-1.54667264926926	0.00254272457939118	0.229899082233645	ADORA2B
141	4.88963253573638	-1.95363007517866	0.0229054447706867	0.543769009958984	ADPRH
143	24.8715561329187	-3.58023774712382	0.0996429816339052	1.67690435922961	PARP4
146	4.62351612513423	-1.89766840225778	0.168172458764655	1.12928378157342	ADRA1D
151	2.37725361091136	-1.23245879696266	0.0157190402102497	0.305736358734383	ADRA2B
152	10.8912861877783	-2.75447595778642	0.0103718457487709	0.604608809354457	ADRA2C
153	0.436557012810772	0.462323378108735	0.0122283994816279	0.106463541617024	ADRB1
157	6.03468408492519	-2.16403642660693	0.00416879274573415	0.367753004251226	ADRBK2
158	16.6990452991276	-3.18186447065333	0.0400525152941599	1.06161309273115	ADSL
159	10.6863470950432	-2.73547987487771	0.00723589329624512	0.541780731921499	ADSS
163	106.690884627556	-5.03644864532022	0.513688704168891	7.03629756064872	AP2B1
164	5.2289023274946	-2.02071429661045	0.00229283863034749	0.292156841651645	AP1G1
165	27.2173592665329	-3.67036789864371	0.32989834605731	3.31183220473026	AEBP1
