gene	half_life_hr	decay_rate	p_val	std	geneSymbol
1	1.87929530649826	-0.997409790185572	0.327292613586393	0.96838906149648	A1BG
2	67.6627477725057	-4.58104869458619	0.774683075112866	15.5756134459856	A2M
13	2.19654797844371	-1.15339994791075	0.101933583235686	0.640523603667644	AADAC
16	9.65656266243711	-2.634150673437	0.46122904489543	3.43769090249245	AARS
18	8.92836175592263	-2.5557458446563	0.142341259773705	1.60479462723721	ABAT
19	2.23198329557901	-1.16940348101314	0.0547926872698793	0.537888917128999	ABCA1
20	7.21816546899619	-2.34311375103329	0.302186302123137	2.15390133901714	ABCA2
21	8.8461834557386	-2.54649903864823	0.279333213672558	2.22627701923735	ABCA3
22	7.7070046103576	-2.40864252558126	0.0735327495041846	1.20503359415558	ABCB7
24	2.23599938510023	-1.17120120087458	0.344900695055061	1.18143345208293	ABCA4
25	2.74069021539227	-1.37472271268714	0.0664484943492977	0.667519653247917	ABL1
27	1.65601419371224	-0.87092654759027	0.0972355591753157	0.476013973588151	ABL2
29	11.0747775125695	-2.77118314715257	0.292660898720957	2.49483047160194	ABR
30	22.8873397528958	-3.49709682904586	0.636366304833247	7.1724993949398	ACAA1
31	4.38288809822115	-1.84422081082798	0.0709027990842614	0.912684975336762	ACACA
32	4.59607199021582	-1.891714944113	0.124007167871792	1.12645697115499	ACACB
34	20.5752852415916	-3.39060353055255	0.603053147541772	6.31473874993106	ACADM
36	14.6516469296338	-3.0510656681313	0.272569085459596	2.62774761979351	ACADSB
37	7.30508938305969	-2.35508420158349	0.449220929815898	2.99037370576415	ACADVL
38	49.8656348558959	-4.2758450058474	0.774910093497992	14.5530514893883	ACAT1
41	17.5659928528858	-3.23247772920447	0.420215956203476	3.84543344772863	ASIC1
43	4.6663117786602	-1.9068819112071	0.255989298817102	1.58263215193918	ACHE
47	6.86100906310878	-2.29236744524987	0.199704021433286	1.66940236675608	ACLY
48	32.0212848105955	-3.83291375259806	0.617045231677632	7.42759034585495	ACO1
49	8.67825001294898	-2.5273328175162	0.222366518898969	1.94229137061191	ACR
50	28.8464012137298	-3.72849816446307	0.730868731187855	10.5398345674821	ACO2
51	6.35986453277853	-2.21651999782926	0.114928805448131	1.28368970472123	ACOX1
