gene	half_life_hr	decay_rate	p_val	std	geneSymbol
13	2.37540014182925	-1.23167882464719	0.0431246052650342	0.538932401001579	AADAC
15	6.97053063958674	-2.30820427439118	0.0252167516332237	0.891801050947287	AANAT
16	8.08475044625514	-2.45649254687031	0.182500196818051	1.72639483228653	AARS
18	53.3881904098141	-4.34410248871553	0.465679297552661	5.74812277182901	ABAT
19	3.47631273965058	-1.61248509506843	0.0132886722739462	0.54722580943497	ABCA1
20	8.22129280744318	-2.47324039312787	0.186676667150955	1.75620389905665	ABCA2
21	12.7201205478056	-2.90969795547748	0.122463421743792	1.73904308281251	ABCA3
22	12.6344211840415	-2.90293784984945	0.0726998073017866	1.46275876449272	ABCB7
25	1.88588592708	-1.00091061891279	0.0401219525677254	0.430237819732523	ABL1
27	0.941656744749895	-0.306398459907666	0.301300503642148	0.282500626338571	ABL2
28	0.577651130335627	0.182272252690486	0.768346488642506	0.603715249925258	ABO
29	10.8174217986004	-2.74767088451601	0.102005194888028	1.54020156699858	ABR
31	5.67238652107573	-2.10212285295439	0.0285653801706683	0.834762532739072	ACACA
32	4.6047776021516	-1.89360729425877	0.0436610221495691	0.831123765118357	ACACB
35	92.0476657832647	-4.88881946979979	0.812217115549394	20.090134327522	ACADS
37	25.0585976855329	-3.58772991020505	0.520192829391053	5.40093193994501	ACADVL
43	12.918653751009	-2.92518521466873	0.116682450626131	1.71799237897033	ACHE
47	12.5962017149387	-2.89990823789821	0.153750709955229	1.89283073880752	ACLY
49	16.4953796967052	-3.16959324389423	0.173978963431334	2.18047832772505	ACR
51	10.0288571286413	-2.67197957076328	0.0812848142640623	1.39235088831881	ACOX1
53	9.45707944149602	-2.61327652886484	0.119602633991641	1.54850959405219	ACP2
54	4.05598675071251	-1.76670692027559	0.0821964310493045	0.923784913198793	ACP5
56	7.77653658765308	-2.41762399097285	0.0748663883228434	1.22885723321292	ACRV1
58	3.46519893332736	-1.6092829637912	0.439646291030973	2.0070870655237	ACTA1
59	8.72545685123822	-2.53275774847279	0.0237765895155198	0.96624948724753	ACTA2
60	12.5859014836692	-2.89909017820218	0.239855380155003	2.33310108138831	ACTB
