gene	half_life_hr	decay_rate	p_val	std	geneSymbol
1	6.86582110835803	-2.29306856056728	0.176377848696542	1.57618451787805	A1BG
2	18.2744163874958	-3.27201499068682	0.321225534945296	3.13520173735357	A2M
13	148.84170950546	-5.36939630951858	0.802379527729055	20.8915363917578	AADAC
15	7.56540730889608	-2.39009910760142	0.121831653141633	1.41392601446367	AANAT
19	1.35792311222285	-0.672469329722687	0.120357059388008	0.396038421098886	ABCA1
25	2.0410410718943	-1.079972927624	0.113654784101178	0.622969057022894	ABL1
27	1.31526798821752	-0.640553358769663	0.143286237799442	0.403276801515172	ABL2
28	1.34710140680684	-0.664468098626006	0.241551005176204	0.533750914976175	ABO
32	10.9324609771929	-2.75824935544899	0.23284019664332	2.17185304810675	ACACB
49	19.7234231949964	-3.34831984470111	0.523614958803869	5.06636931092484	ACR
54	4.81184951824855	-1.93759444602069	0.0889976888238805	1.02867591913402	ACP5
56	2.22097517813255	-1.16445928944436	0.170594235414462	0.78866497927551	ACRV1
59	11.2519548151144	-2.78705479548084	0.178532329415658	1.92621738975415	ACTA2
90	2.40057273488187	-1.24222026899979	0.0462413499056118	0.546229038580077	ACVR1
91	2.78070426345289	-1.38921714837833	0.0770068733838061	0.704802067052033	ACVR1B
94	4.21219081290223	-1.80449581603579	0.29517508283598	1.63352437185537	ACVRL1
101	5.04496730977451	-1.98490409463869	0.0970555550029635	1.08419856708579	ADAM8
102	6.22544946232194	-2.19515856310858	0.0541792862308868	1.0066198973747	ADAM10
103	12.3496197881162	-2.88013819679439	0.309699178090656	2.69132839424234	ADAR
104	5.29997872696746	-2.03421572735196	0.060740776679677	0.96274079511054	ADARB1
111	2.35007520917848	-1.22096025213135	0.0427785566804828	0.526294012882505	ADCY5
113	23.4463096329917	-3.52122603136229	0.397144875210195	3.98060167562353	ADCY7
115	4.10764784167887	-1.77936348396823	0.0581854502245232	0.832075562622915	ADCY9
123	3.31732174414142	-1.56567067437778	0.0460407254389089	0.687683102889481	PLIN2
127	7.52247875069286	-2.38440862533309	0.130130029473499	1.44583065800927	ADH4
130	6.02135221474737	-2.16182477506894	0.137182588584554	1.33782267360878	ADH6
133	0.353157436618851	0.674328404806474	0.353941011329256	0.693703356528893	ADM
135	6.75862719560893	-2.27733271244085	0.0234408688408522	0.852523967882921	ADORA2A
136	1.97932974612188	-1.04927119592031	0.0954120765911116	0.569886653309343	ADORA2B
141	4.17356871474327	-1.79528439729132	0.0478678217781292	0.796550098031355	ADPRH
150	1.99525189424134	-1.05728322573063	0.0143827348092359	0.357656474459133	ADRA2A
152	10.2472204538855	-2.69351941416075	0.295144983691567	2.43815440449325	ADRA2C
153	0.28849591558696	0.876561429963421	0.483915542728351	1.20577541945063	ADRB1
154	0.364498635928495	0.642719549267419	0.327642698942669	0.624493640317227	ADRB2
159	12.2341900642964	-2.87074741702571	0.15778402221812	1.88016519988534	ADSS
164	3.99491497048595	-1.7515352155899	0.0402030062769542	0.743326423505197	AP1G1
165	5.63839695917196	-2.09611271859429	0.0711306229766636	1.03833101105511	AEBP1
172	7.69748151841244	-2.40740612040958	0.169288734709871	1.62500763813142	AFG3L1P
178	14.3779424333747	-3.0322081773361	0.157211761869453	1.98288367722637	AGL
196	1.78034144013567	-0.943318086791432	0.0653435032008476	0.455829327318398	AHR
205	6.96053714738792	-2.30676956829889	0.0109535367730674	0.740365471007198	AK4
211	2.90800755248126	-1.43398107738892	0.0800574134619297	0.736255887485415	ALAS1
212	3.05085128934672	-1.4819335835179	0.0351201145535773	0.608479675385885	ALAS2
214	33.8589308008692	-3.88871571973166	0.496321926797417	5.50829967849545	ALCAM
219	3.29675432585945	-1.55945136744525	0.0598033857281728	0.734833528108989	ALDH1B1
225	2.48742670644257	-1.27776164545148	0.150580400218543	0.820776607017019	ABCD2
239	8.5612100783473	-2.51375446503723	0.108738300439525	1.42750881138522	ALOX12
242	1.46726803659304	-0.749915113750313	0.231609863516747	0.588813295594277	ALOX12B
257	3.6370404885754	-1.65768321893462	0.0670180593370665	0.806912443222773	ALX3
262	1.24685529228518	-0.587137535866776	0.155274971435784	0.381967690869588	AMD1
272	7.71627242161777	-2.40984432106952	0.121314077149493	1.42337124824267	AMPD3
274	8.22062598380141	-2.47315928049733	0.187350145531469	1.74740296249078	BIN1
280	45.66861920907	-4.18792431323064	0.439973214325739	5.20747651429913	AMY2B
283	3.55359083568372	-1.63447151585402	0.0322550998348808	0.657685937248298	ANG
285	1.58731574972144	-0.828557302462926	0.23789099350662	0.660017928985946	ANGPT2
288	4.0477598015961	-1.76467651325592	0.0232430715880491	0.659391551898818	ANK3
290	4.43802137274126	-1.85672156093024	0.176487353493177	1.27660791115889	ANPEP
314	16.7502180279961	-3.18492419536481	0.25827907702767	2.65698003388054	AOC2
316	13.5167365990511	-2.97044158625083	0.161440840752827	1.96440971044138	AOX1
317	3.35438783896104	-1.57678221205034	0.03984532382697	0.667679522247454	APAF1
318	6.39108858488237	-2.22141753203348	0.10651194606251	1.25242372992633	NUDT2
319	2.27619823208492	-1.18901952975117	0.238241789227981	0.947918199949571	APOF
320	2.95922565885585	-1.45144055295604	0.0679168690893101	0.709267118392567	APBA1
322	31.5414434370519	-3.81781526635318	0.525666271679424	5.80602778440348	APBB1
323	3.19435165663482	-1.52789706344828	0.040763822601243	0.6506603190155	APBB2
328	7.5819594970703	-2.39228459567661	0.159004149135627	1.57189458807583	APEX1
329	1.942129465523	-1.03029795430647	0.0992088937614516	0.56693024236533	BIRC2
330	1.28854435298984	-0.62002609328798	0.112757350381795	0.356644166456845	BIRC3
331	2.38337466414429	-1.23503033006811	0.0394270798611446	0.521600853654249	XIAP
355	3.48757728314876	-1.61572022752627	0.0455132367959915	0.707559781219476	FAS
357	1.91784855532982	-1.01771693424338	0.0893757883288686	0.54104954850196	SHROOM2
358	4.68389431631789	-1.9106428033636	0.0535894039692234	0.873557762524512	AQP1
363	2.86383517806053	-1.41867461846415	0.215492117097608	1.07283062593949	AQP6
368	9.14521067089032	-2.57974323888855	0.161511334599439	1.70635061951502	ABCC6
372	6.14654488637764	-2.18240303743429	0.0480693682698973	0.969375299560218	ARCN1
378	24.042879493661	-3.54635180234613	0.416064164933164	4.18007492579884	ARF4
379	0.673226812618012	0.0291600682702869	0.950824776157336	0.461131214106699	ARL4D
382	1.29374239412944	-0.624052019662156	0.234279845380472	0.493010625064344	ARF6
383	18.5350399845045	-3.28617591442533	0.365746272046165	3.46847436301269	ARG1
391	2.30660391532903	-1.20228919683596	0.105705791995027	0.676060844842676	RHOG
392	21.7077233525848	-3.44418103267106	0.467511410230574	4.5602869329309	ARHGAP1
