ENSMUSG00000000028,1.0,0.7050770116316873,0.45032367048749505,0.8302707378230328
ENSMUSG00000000049,1.0,0.8591957795798802,0.1669140209761731,0.31006196853978824
ENSMUSG00000000056,1.0,0.8869939150848191,0.8734534887212364,0.952211916041006
ENSMUSG00000000058,1.0,0.7682284980359646,0.668427058200946,0.9672982315199458
ENSMUSG00000000078,1.0,0.6495386309511928,0.5151739230354344,0.9677775551513202
ENSMUSG00000000085,1.0,0.734534840260522,0.5872043158092247,0.9541663517884953
ENSMUSG00000000088,1.0,0.5974367803012445,0.5122967025249507,0.9889483953188057
ENSMUSG00000000126,1.0,0.8297432651234188,0.7426412865844043,0.9229574188741342
ENSMUSG00000000127,1.0,0.8011177016701525,0.6722305433571731,0.9617772798074267
ENSMUSG00000000131,1.0,0.8662174909389849,0.7778675997044566,0.9549850649943329
ENSMUSG00000000148,1.0,0.8875952690893878,0.8743520039788504,0.957938677713267
ENSMUSG00000000149,1.0,0.9477638819623619,0.7645561106245121,0.831764860793239
ENSMUSG00000000167,1.0,0.9087512226166942,0.3131404895525617,0.39351839148303225
ENSMUSG00000000168,1.0,0.6839894284084993,0.5978090683391795,0.9831098553702265
ENSMUSG00000000184,1.0,0.6166256188317774,0.5785920741328388,0.9826431137159052
ENSMUSG00000000194,1.0,0.7876181431420524,0.7007872486188197,0.9761500152039457
ENSMUSG00000000248,1.0,0.7330420301809728,0.5840579024932214,0.9403979741111257
ENSMUSG00000000253,1.0,0.8139691381035482,0.7827963570820105,0.96413070198169
ENSMUSG00000000275,1.0,0.8422641946131889,0.7481046468698956,0.949043625132427
ENSMUSG00000000282,1.0,0.8808135377622444,0.7803088713482087,0.9400188095749175
ENSMUSG00000000295,1.0,0.8688300691567455,0.7358799272927236,0.9447468269284863
ENSMUSG00000000296,1.0,0.9394575941621329,0.4278182340656491,0.49056680820771026
ENSMUSG00000000325,1.0,0.9760570453256033,0.8164564815722175,0.8389126342709923
ENSMUSG00000000326,1.0,0.7917434002353796,0.7239727352389167,0.9846211277620289
ENSMUSG00000000339,1.0,0.7143196640519149,0.6348537939410605,0.9814717096955963
ENSMUSG00000000340,1.0,0.9302132245995302,0.8829255073710285,0.9402799069194591
ENSMUSG00000000346,1.0,0.8601132945169944,0.759292558361798,0.9677839230002092
ENSMUSG00000000359,1.0,0.7838791986483379,0.578571466771672,0.8825168961498593
ENSMUSG00000000374,1.0,0.9146856687522483,0.91329743270726,0.9563242389867361
ENSMUSG00000000378,1.0,0.7664655136589529,0.6919020393161468,0.9805984088863153
ENSMUSG00000000384,1.0,0.7922793760851745,0.7000151908988308,0.9711395785044785
ENSMUSG00000000420,1.0,0.8085328161965097,0.7120059575268208,0.9744046758081603
ENSMUSG00000000439,1.0,0.9034308545195397,0.910127076846962,0.9440866243235887
ENSMUSG00000000440,1.0,0.5080178450237891,0.3393806885247873,0.954669750802383
ENSMUSG00000000441,1.0,0.8529453941994412,0.6640342745001999,0.8788075269960898
ENSMUSG00000000486,1.0,0.9527073159234964,0.8718259437090153,0.920924743069574
ENSMUSG00000000530,1.0,0.801477994216903,0.6044776234705955,0.8653801879369524
ENSMUSG00000000532,1.0,0.6430984840856635,0.4164184825781187,0.758391611648998
ENSMUSG00000000538,1.0,0.9150444119439429,0.8426700652160904,0.9470045896508533
ENSMUSG00000000552,1.0,0.8763014557218674,0.7815049735076518,0.9437854630894855
ENSMUSG00000000555,1.0,0.5602406805831346,0.48252043531475597,0.9859654628435197
ENSMUSG00000000561,1.0,0.7012487663720508,0.6091049790816825,0.9731871045833224
ENSMUSG00000000563,1.0,0.6911802428635272,0.7964250850660299,0.9584006381408612
ENSMUSG00000000567,1.0,0.4883679427797554,0.3541264445256975,0.9695370742066854
ENSMUSG00000000568,1.0,0.8149127978386939,0.657801843041058,0.9415025084830978
ENSMUSG00000000581,1.0,0.8845458885339714,0.7323738198611757,0.9245650088415678
ENSMUSG00000000594,1.0,0.9357126099926214,0.41170334125996344,0.4930314859177765
ENSMUSG00000000600,1.0,0.8158412061232599,0.7451157523262054,0.9727470404515652
