Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
ENSMUSG00000000028,0.1210657118832815,0.9818296177281635,15.614429541198454,1.050223000848402,0.11759884379421845,0.9479588128560785,15.442498314793232,0.013650094228904668,0.2330942477748749,2.0584288927472483,0.11691595068224954,0.9136557037539159,15.144745162540378,0.009093125835716614,0.13651985376263737,1.1641350714375012,2,CAST,1.6134868421052628,11.750278631405815,104.26324614165976
ENSMUSG00000000049,0.020360054551255034,0.21788072074934542,0.8652179634481348,1.050223000848402,0.0029675947469551688,0.027165311995780848,0.662647269494091,0.006168255615930591,0.08540769029438432,0.19583210208817503,0.001024140800822945,0.00789952271560693,0.6426457136424373,0.0008100148612579796,0.006270660469882009,0.12378119022905099,2,CAST,0.07038123167155426,0.11234853501431877,0.21346633739721566
ENSMUSG00000000056,0.3722251818069792,1.08805230165267,3.1570522977712474,1.050223000848402,0.06553362191689219,0.12863003719149063,1.7876538707876533,0.10128897533098977,0.2932056701728453,0.4373292014152002,0.012249763273769972,0.012235942422072675,1.6506301648117117,0.011616821118956077,0.011649709706859147,0.10843741200200074,2,CAST,0.7657657657657657,1.4796688580472366,3.476042148795985
ENSMUSG00000000058,0.5848218252013176,2.2709157900091936,8.993037337252282,1.050223000848402,0.5226614129690175,1.7647382928871906,7.8352408947040875,0.08158614291550947,0.9155113889905323,2.157399425831635,0.5185195000891722,1.573680819915023,7.4142237156038275,0.053991373062660136,0.4194013460401288,1.0178473802691457,2,CAST,1.7544910179640714,4.915773243931299,18.470726766911522
ENSMUSG00000000078,1.045160485880028,4.981190614432693,72.48095904295015,1.050223000848402,1.0158742593293195,4.674892744108285,69.99567272155144,0.08044596908875522,1.4338820171443187,14.393123406887531,1.013542904884679,4.3876664469054685,67.02740865279361,0.05108797958597733,0.7264886957581567,7.095586633459703,2,CAST,11.968701095461658,108.10230676355127,1505.2271643164977
ENSMUSG00000000085,0.5572091946860676,2.2208541735839837,14.752527076839055,1.050223000848402,0.5308656883868108,2.010138698287945,13.992740939119962,0.058682587438321145,0.7209753993193773,2.9084484653244256,0.5278633516063751,1.8732375033088495,13.459822672542876,0.03885833227736482,0.36641031603201624,1.4716384601568855,2,CAST,2.8187702265372168,11.251945413223572,58.835489017300226
ENSMUSG00000000088,3.8687300558732427,254.83939661340472,720.0183809546382,1.050223000848402,3.2967717915667274,21.595245544054553,79.11019249705679,0.3279985242509731,14.135383278491144,39.53357250799096,3.288084784719831,17.834621338755465,68.70140508019144,0.21717310918773114,5.831256325247399,16.399750152415038,2,CAST,10.175257731958759,37.973702989538964,235.79194832885747
ENSMUSG00000000126,0.06544533253340211,2.2779777849225464,6.1598592162719745,1.050223000848402,0.011832354357384695,0.1930750653676325,1.9212837246854917,0.016922819865539597,0.43832500540252306,0.9617740033298762,0.003111146515187643,0.025893611298822655,1.6537713536130112,0.00285546951403346,0.02392771530508015,0.22120612075408286,2,CAST,0.16220238095238093,0.4364880066609977,1.5794652887971903
ENSMUSG00000000127,1.237409762690228,2.8926548740019373,18.496923305461692,1.050223000848402,1.176748590836067,2.6048908845856604,17.60455288602503,0.1295844344360667,0.8916863441839364,2.912864771668212,1.1687992390342892,2.4310031561511756,17.075976151505074,0.08531570060263582,0.46995208717525705,1.5677561424716524,2,CAST,5.273952095808384,18.20788438093871,74.87595414740812
ENSMUSG00000000131,1.005361999454034,1.690821662872532,5.874906754023854,1.050223000848402,0.8327035151704832,1.1699934145987745,5.093599553547346,0.1865848782157906,0.6691510036056332,0.9850006776666348,0.8185110275691254,1.0192268165972855,4.911643657722698,0.12065190683317428,0.3237082554245365,0.5269223816442188,2,CAST,2.0842266462480854,4.104697602536533,8.960696353054939
ENSMUSG00000000148,0.38219768801556847,0.8960995318009733,3.6370326116985208,1.050223000848402,0.2070580413847812,0.3934580198896701,2.7497168204543008,0.1355503822588476,0.389899869501983,0.6953073646610352,0.21847636733560305,0.3204490978441641,2.6585884381006384,0.10001070392271125,0.23217900017506363,0.45504922201787856,2,CAST,1.0350877192982455,2.164638070455245,5.328718982604389
ENSMUSG00000000149,0.18975362397419024,0.2087746269105543,5.098107974819141,1.050223000848402,0.16175949427483147,0.17131358584418702,4.921984344359173,0.04451493991999556,0.066736483784427,0.3384134234286362,0.15981443463479755,0.1629276758215082,4.899494649213745,0.02939210212004094,0.04184954253816145,0.22051913558652325,2,CAST,2.3142857142857145,6.661224489795918,16.859801749271128
ENSMUSG00000000167,0.13702526636038334,0.6524796670728853,1.421419604581056,1.050223000848402,0.0060977090083632855,0.017603081023981455,0.8601224552813895,0.013831801106452138,0.059597837371220486,0.1285694576932316,0.0020133007467386466,0.004913979493572252,0.8518562992223926,0.0015824896081810817,0.0038725612618963233,0.08034000145759257,2,CAST,0.23502994011976047,0.38338368173831977,0.7601104064058051
ENSMUSG00000000168,2.8917963655235663,160.492760464987,254.9553496205335,1.050223000848402,2.1553124055631554,7.7460359388607385,19.972550149682984,0.29559733596807536,5.344181667782961,8.508425985457917,2.1366945568390796,6.340815413116177,17.806116393971585,0.1966029162760201,2.033666276408336,3.361129608466153,2,CAST,4.268545994065283,10.395242099516594,35.01384328166827
ENSMUSG00000000184,2.5330850908574982,38.7100651765632,829.1606148558226,1.050223000848402,2.1892836108513745,9.2042167333505,257.51780477372307,0.25056617033872414,3.604107050247509,69.28808377932663,2.2001636076310898,8.395873456314156,242.2274478342967,0.11077171128796115,1.7134136960568043,32.202568173153,2,CAST,47.58788774002954,815.5096317274283,21075.62473581019
ENSMUSG00000000194,2.2850379386889026,4.920643401061877,20.840222783100828,1.050223000848402,2.066436080399769,3.8429419632745097,18.515203204852398,0.2779351775696181,1.8915854400265435,4.101284869934576,2.0436431579417773,3.413993946705607,17.646355939074095,0.18236236193567124,0.836418840540949,1.9107381069230271,2,CAST,6.276218611521418,16.911886439653628,50.22033119713698
ENSMUSG00000000248,0.14469030450397577,1.7125738001299502,8.358035759889127,1.050223000848402,0.1256062990130451,1.2771397696684719,6.999406877502185,0.023981399632919682,0.716544055045321,2.5132320781077984,0.1246715745255898,1.1164685002696748,6.452839943301459,0.015922615032230636,0.3276796375746129,1.118561119414395,2,CAST,0.6187594553706505,2.2147161615028805,10.921258993977666
ENSMUSG00000000253,0.5015468186610144,2.316621735617867,4.7939458547452904,1.050223000848402,0.3100600018987962,0.9491403900928342,3.0364381244427903,0.14753856676830565,0.8432416811087332,1.1317831790997213,0.3277467909560814,0.7808486401808432,2.857537850842325,0.08673780077318088,0.4146297378585415,0.5941183473806615,2,CAST,0.810730253353204,1.6228952938537358,4.10115146446607
ENSMUSG00000000275,0.34919688837179885,1.1554703353993838,4.7344121706921625,1.050223000848402,0.2886950978972838,0.8344828954376505,4.097730897980147,0.0706162682799143,0.46870151408984484,0.9437935754867014,0.2864238888182825,0.7431452768742333,3.938071155381045,0.04609745368659274,0.23277988743381078,0.49283279265218183,2,CAST,1.0461309523809519,2.5291219352324266,7.535306086332725
ENSMUSG00000000282,0.27608228859351447,0.9323297505241056,4.80615959074976,1.050223000848402,0.2284950618684011,0.6906769660773033,4.234580105043569,0.05827583515976008,0.3646031717517484,0.8815322618019786,0.22693326573544995,0.6217597806091951,4.090331863205133,0.03816584976168522,0.19434130783779358,0.49008950715110444,2,CAST,1.0457413249211358,2.769201106588781,9.148294681279834
ENSMUSG00000000295,1.5086974526337793,1.6700447512009475,12.143575050923227,1.050223000848402,1.4150360584344595,1.483821885989641,11.67954440775247,0.19631308216967225,0.5082300295684712,1.2502513378623763,1.3999793390133726,1.3915187833602225,11.495043809208019,0.12764978482818456,0.28115527791663375,0.7303742678694398,2,CAST,5.480117820324007,13.604538424999067,29.251272669774455
ENSMUSG00000000296,0.10434584860299681,0.41056189350743333,1.6906973642840426,1.050223000848402,0.006769760263111269,0.019227289866372715,1.1845588367003617,0.01375544099473108,0.05308159776150668,0.13855600580833907,0.002228907088076752,0.0053907322880397054,1.1752693742441025,0.001793743687774739,0.00435659963570563,0.08381217756428228,2,CAST,0.32595870206489674,0.5972907475570174,1.2647716647416554
ENSMUSG00000000325,0.04714835532459454,0.21038721598107385,3.808387233928928,1.050223000848402,0.015131793788029842,0.06186844160489202,3.175600734307134,0.016724740509360222,0.07936906068003778,0.3894967167122415,0.008380044033946776,0.02833390431527324,3.0889172976074337,0.007472260673909657,0.02569058052371073,0.20800029247853669,2,CAST,0.6634980988593157,2.2384774971446753,8.486072026046088
ENSMUSG00000000326,4.899643960783363,21.549799981189384,88.89660107053952,1.050223000848402,3.9956968174846255,9.27786933585247,53.31866617613433,0.5081139174168192,4.906269091138975,14.624710863899463,3.963648180749144,8.052688074668223,49.83457672823852,0.33533981362409415,2.192810676622983,6.768813646962748,2,CAST,15.634615384615387,55.427144970414076,261.03179050978576
ENSMUSG00000000339,3.5689808922106643,140.38687423498442,173.76182881708579,1.050223000848402,2.502305636438981,7.160379885044283,15.873175280105958,0.40735344580566524,5.326049936890667,6.599217640114981,2.473721959470039,5.730879212064391,14.184652340140753,0.2702706569756752,2.0197469512092097,2.6603250454018488,2,CAST,4.073637702503682,8.598406649300173,25.505107329960943
ENSMUSG00000000340,0.3949729071026654,0.5316748197213322,3.6385520642355096,1.050223000848402,0.2645981742749977,0.3104868795899295,3.16819044746551,0.12450728430131956,0.22042448623737007,0.4768932821182228,0.26920791403243094,0.2752023245652488,3.1254613482140368,0.07955416107581634,0.12698547699858095,0.2956728764408989,2,CAST,1.4761904761904763,3.041099773242631,6.720211100313141
ENSMUSG00000000346,3.401303552407694,4.998767795681321,46.650335862800496,1.050223000848402,3.175433703931104,4.300895428370962,43.97794548473651,0.37307105509678046,1.4422633233602753,5.697318611948628,3.1521644939044644,4.019112620934946,42.98489844590838,0.24270125000206733,0.7940146022894319,3.213419805481159,2,CAST,17.976366322008865,69.73947099136223,262.8589417199364
ENSMUSG00000000359,0.1889853894315303,1.0180518939390149,10.641765783316899,1.050223000848402,0.1813768593478691,0.9554940824097667,10.345866982497332,0.021945525673349675,0.25320115883062566,1.4072031557052553,0.18030745026095837,0.9173549838639876,10.149497242137814,0.014604922505802809,0.1520073845255676,0.8459015100013731,2,CAST,1.590839694656488,7.847855020103722,48.196247166151196
ENSMUSG00000000374,0.48402407647940504,0.6581455642551524,3.7109145350981403,1.050223000848402,0.21506953204735765,0.23275127017219346,2.87676360457085,0.1723754430132401,0.2696315919287591,0.5379524894531813,0.20772237407780814,0.15999535939847365,2.7725694663906713,0.14765879067767512,0.14824505040204852,0.34693359979115446,2,CAST,1.4984756097560976,3.0213391396490183,7.3533750300956
ENSMUSG00000000378,2.168985051757526,6.797950575064484,20.40951752590008,1.050223000848402,1.8631252938407075,4.328006299945431,15.910067762440034,0.27498880507131335,2.6264176428981947,4.830525580228393,1.842071527184181,3.6838055819150455,14.793261968015717,0.18116544662380352,1.0676106368345712,2.08315686553858,2,CAST,4.694566813509545,11.809794269030814,40.33291604347788
ENSMUSG00000000384,1.3826966109793655,3.8372028527106843,10.5213955236234,1.050223000848402,1.1878864466921655,2.6146874323687297,8.64315215108313,0.19925256077321798,1.5179681325402807,2.351823715763983,1.1726239761869977,2.2520271983103064,8.129976594437965,0.13032191484862576,0.6597120330287233,1.0927899394919205,2,CAST,2.649175412293853,5.861929604912687,15.81090676045289
ENSMUSG00000000420,2.32256594302642,4.841560329428409,29.53296904474319,1.050223000848402,2.16181859107383,4.095208622677999,27.281425388587323,0.25581837951270187,1.6748304473036966,5.149323016910167,2.144336690755382,3.7373073809455257,26.250633019319803,0.16680533739607706,0.8095856953852656,2.5786424719642618,2,CAST,9.10635155096012,30.59430234613123,124.81656769019696
ENSMUSG00000000439,0.856510096765138,0.9758716818493507,3.257749623205573,1.050223000848402,0.19638888282450015,0.1478946129533154,2.2026072295919574,0.25786426531413903,0.2839973471031867,0.3876123302969116,0.05228802633569785,0.016763503082039236,2.054586443900426,0.05082507016263817,0.01638057278004952,0.12332572202516556,2,CAST,1.4485842026825633,2.2980270566207888,3.820137114777388
ENSMUSG00000000440,0.23511957500887298,59.049935500900325,144.15268610217902,1.050223000848402,0.1942236354791231,4.111603960000218,12.259398244605446,0.029867980976837454,2.7946295785171014,6.8187916085882705,0.19245176639866937,3.40218166649891,10.549729168620917,0.019578611227049764,1.1157391276150017,2.7210733566918877,2,CAST,0.5366972477064221,1.8144025474847805,10.222218189708494
ENSMUSG00000000441,0.4735981918401085,0.6813001543939593,11.159656978639745,1.050223000848402,0.456154186612491,0.6432210856055389,10.969025216499832,0.053662591912694964,0.1456052870963281,0.7952321355915696,0.4536067862500993,0.6257113872860784,10.89567283665897,0.035730599281379505,0.09227985612757617,0.5100159684846126,2,CAST,4.385259631490789,17.456265133596503,65.78063536277617
ENSMUSG00000000486,0.0843171885280126,0.5029260408987872,3.297489087445903,1.050223000848402,0.02853152002299237,0.14623964518852312,2.3789256329048416,0.03062825805208544,0.19527577414857117,0.5347188793074998,0.01578004484051183,0.056763283715623614,2.2039814856419353,0.015108441183366341,0.05497033610293542,0.24866863918138304,2,CAST,0.44801223241590205,1.1830770885353832,3.584504213733752
ENSMUSG00000000530,0.10723076377999831,0.7353419112775283,10.337216046883265,1.050223000848402,0.10002092435603878,0.664114551258705,9.894635503731548,0.016293692913021945,0.21594380288566037,1.5553848869495512,0.0992065760633468,0.6297405913317666,9.666117271744795,0.01084150083466616,0.12690965540105936,0.9119777127549131,2,CAST,1.2673076923076927,7.180469674556215,50.555407928425126
ENSMUSG00000000532,0.06276130360320036,1.4161778029833283,3.016837607017611,1.050223000848402,0.003964815968022056,0.04254180899688672,1.1306686033472182,0.00797993173500836,0.21221047570467635,0.39791720160876,0.0012323116322458527,0.009374057621041477,1.0938592265631373,0.001006402380540964,0.007703955163873121,0.16445346051684318,2,CAST,0.12162162162162163,0.2554784514243974,0.6752561546206544
ENSMUSG00000000538,0.6978289560092193,0.7626000408005312,5.718385066552194,1.050223000848402,0.5835610061343254,0.5693353195047557,5.259825277460535,0.14167488661815988,0.2901085248244893,0.6635545381250437,0.5738846239309903,0.5104091052313982,5.159632297318925,0.09340383837360627,0.15671800123121057,0.3917182359006146,2,CAST,2.6067746686303397,5.838010068518848,15.170149116247725
ENSMUSG00000000552,0.3303418131644277,0.9977131374218633,5.376385296702459,1.050223000848402,0.27565948800076046,0.7398149694122935,4.735138261228304,0.06743801578314147,0.3811040697912122,0.9711837551965139,0.2740577990411084,0.6665964879542403,4.575313946210288,0.04323371617401511,0.20263912076267943,0.5380753736844466,2,CAST,1.273489932885906,3.4235254042610697,11.18574531567748
ENSMUSG00000000555,1.917868975303857,54.2120764791552,800.8356587068523,1.050223000848402,1.7216605453341063,12.808222747201727,226.51681930975724,0.14854499719569783,5.627669641513413,78.46821508250063,1.7232965382609435,11.398108938203347,206.46758442518814,0.08121362773230967,2.819757109567565,38.843555380064586,2,CAST,25.754829123328356,353.8849135294944,8648.760698576987
ENSMUSG00000000561,2.5722568936623644,89.20962987417298,72.83231506256924,1.050223000848402,1.663939262741377,4.422848107966062,7.043535715548794,0.3598013132524359,3.7271019113800095,3.142602150506114,1.6406938351110087,3.4171667602568268,6.262120077922188,0.232990414855326,1.3948840263042392,1.2761257025907735,2,CAST,1.9381443298969072,3.3835081912454634,7.9624193362322995
ENSMUSG00000000563,9.814734086483593,103.46848615726087,510.8434475641836,1.050223000848402,6.9106929282546705,15.365487409699321,134.5169332540707,1.4977355761317668,8.970232521306153,44.66581403117986,7.030993701136251,13.399214587385291,128.09356751745858,0.6330299836181394,3.9862817223651668,18.566374353621256,2,CAST,41.95710059171602,203.4345501733094,1397.2453538986356
ENSMUSG00000000567,0.25879083324687585,3.74499633150294,25.450861149396605,1.050223000848402,0.2442548707611021,3.125778380962775,22.484503666680826,0.02518029744707672,1.7847671931179268,10.410165579229222,0.2430625975174617,2.7293596939504847,20.18810383411847,0.01677275380015167,0.6174796182722955,3.315858712837148,2,CAST,1.5573770491803278,8.8636974420366,73.39007630194118
ENSMUSG00000000568,0.8277091157382288,1.881103027299307,13.996485718740892,1.050223000848402,0.7909476338040585,1.7241669916884348,13.46864147198171,0.08882904768448159,0.5110255296394685,1.8419267507503194,0.7858979806938167,1.6359570625995985,13.182884388467247,0.05880066614505308,0.2931650754234577,1.0741178769030428,2,CAST,4.076069730586372,14.33969675583494,58.72393963577176
ENSMUSG00000000581,1.47720546047992,1.1169687706357758,15.255660473660647,1.050223000848402,1.4001896563380007,1.0182598674117063,14.906093430869792,0.18165316024957864,0.28244979120527075,1.0123305828826485,1.3883936120870248,0.9762695601105882,14.797224420431954,0.11940020693434894,0.1713397527727505,0.6359044774448623,2,CAST,8.289317507418398,23.12252683390713,45.88427210867219
ENSMUSG00000000594,0.12021748052703364,1.1230745297731952,2.1055568176761503,1.050223000848402,0.005911415714516693,0.02673486860562718,0.9706306305295784,0.012248292779671556,0.07623209920291937,0.1638509997562837,0.0018645252394083594,0.006879862325635342,0.956956421415604,0.0014789272775256228,0.005485179159841717,0.09809172448145476,2,CAST,0.19359756097560973,0.3481907160916122,0.7615539255882642
ENSMUSG00000000600,2.362583917006292,4.896419191948533,12.699338264200804,1.050223000848402,1.9104872254921097,2.851782411239145,9.95605906849005,0.3615557104393224,1.8172613467729537,2.430927751896128,1.8757870100970884,2.4044283005893865,9.42377151355609,0.23440240240033416,0.7599762227021899,1.1327629374003916,2,CAST,3.932352941176471,7.951306228373699,19.758074648890688
ENSMUSG00000000605,0.46284474252905666,0.6961216622551162,16.264051251912445,1.050223000848402,0.4518307917735033,0.6719252327076547,16.102676373877042,0.04396313959157121,0.11733928811435958,0.9150299717209553,0.450187256306547,0.6611461142704299,16.03954950180228,0.02929291001289508,0.0761263287422897,0.5941246855232176,2,CAST,6.264957264957264,32.7417634597122,142.61059594296512
ENSMUSG00000000628,0.7400292336280905,3.233532470995796,17.247924759764537,1.050223000848402,0.7020274934940965,2.856454767711513,16.06098987584556,0.0744036100405496,1.1413255602627745,3.9489005794951213,0.6979433833338349,2.606912926068312,15.215471378832108,0.04933078542855934,0.5426592125915739,1.8696398125126343,2,CAST,3.0505200594353643,11.397150546774435,56.14770262530642
ENSMUSG00000000631,0.7569511426642263,2.106509682273202,8.65566289656392,1.050223000848402,0.6833820077156361,1.6948272858470377,7.779157220967887,0.10518594598190514,0.7794734579626322,1.6948425397951021,0.676511918404866,1.5270141035621814,7.445559552280984,0.06904444574933033,0.3835240973690833,0.8675284471408071,2,CAST,2.1774436090225566,5.682799479902762,18.620411441289065
